robot_id,packet_size,interval,is_botnet
70,505.15967976365994,0.21736935378926317,0
95,434.276412563634,1.5424363405206092,0
97,475.22478819816484,0.33380647885116044,0
35,494.56115998743746,1.1588129482237686,0
55,512.0481768559404,1.0257729669898,0
75,467.0960962152715,0.5598478493842032,0
16,461.14449978278043,0.3339269846874565,0
42,457.8065085673997,0.7919039596995964,0
17,522.3065576873402,1.4377552860177514,0
43,536.5196405208601,1.4909189548662736,0
3,495.68171791181635,0.4951262955719405,0
86,477.2555245769635,0.10076043874207805,0
93,520.6532196199148,0.6217055621706463,0
42,490.0415754744926,0.30657961812294454,0
30,389.5953926652092,0.7920532200358995,0
2,1184.6178741029426,0.059230006351787726,1
98,535.3849271786196,0.23067591327235124,0
64,454.19102614274976,1.3763530667877304,0
85,460.9193756085692,0.6523316983999912,0
94,1106.6939446050428,0.11998501494663082,1
97,388.38306186192176,2.8945914313248835,0
88,526.6391650816188,1.2579546064897091,0
86,545.9147543856186,1.1008435794264424,0
43,509.4516601482516,2.568967577428648,0
75,1218.637068517778,0.0030225549176642772,1
78,488.53652450108757,2.5868920839230727,0
78,529.548545648084,1.1277634189255707,0
66,591.6997012115135,0.39292991138921085,0
12,545.4804021751899,2.0958343837438282,0
83,401.28669879033083,0.006822777788087102,0
39,1248.5656521290264,0.17632340413023678,1
67,614.5727741953136,0.18964283147810249,0
28,555.2313757011348,0.22951435115103544,0
42,450.4797019870041,1.97067572603681,0
19,542.7439056174406,0.5051793348872344,0
6,430.5019268323234,1.2443062229517707,0
42,1205.5280138978344,0.07841635316305608,1
95,515.7479364125925,1.556608713598516,0
87,421.9788289967619,0.25072719314184566,0
16,416.54497474607126,0.7729119735987224,0
85,506.83950006499714,0.313685953440153,0
47,460.9934307819772,0.46600976665149796,0
54,524.9006805043216,0.23298863390283253,0
99,548.3250422037731,1.3220112514274538,0
46,1199.7800453139128,0.2034719321012376,1
21,538.5827184929659,4.340762616270498,0
83,484.0792746465875,1.6562785095786423,0
66,531.2851094106348,0.5745115741656243,0
63,551.6023399405685,1.0290619199153919,0
99,535.0791325610755,0.8084042105253416,0
83,435.050933908984,1.1134877185067737,0
65,395.47985195170634,0.8983862627096814,0
41,463.1071526631239,0.41100080282216506,0
44,527.4694854066471,2.3257160020314456,0
6,482.26809348086925,0.8437184072928139,0
41,1140.071571203115,0.07581700399327941,1
82,531.8876023210563,1.663194587050633,0
36,429.8997461668869,1.3681314307844694,0
75,525.0929954608891,1.1890879025522074,0
21,464.0399614383916,0.9276807501116406,0
80,576.9472119213428,0.6012148570617994,0
70,487.9515516637974,0.40714349442136105,0
66,467.7048171079599,1.4000767673929697,0
8,454.5585121706923,0.11928120706936934,0
40,599.562953041816,0.05903980444920391,0
81,508.4639529162026,0.021182213189325082,0
12,490.02224218150667,2.3676409889398364,0
27,537.8223009263721,0.11997427491292385,0
11,449.3875754628723,0.8912519741690816,0
16,476.9613861546844,1.8198858422466893,0
65,573.5911608957772,0.036816047255855675,0
80,530.6919217764898,0.03588737203462382,0
10,413.15233138455585,1.2013283178293221,0
96,595.5533437711688,0.4488649640890923,0
24,482.2909060134997,0.12647645737966307,0
83,501.71688294794325,0.09329507179293514,0
65,450.4252437308621,0.3278938114992048,0
51,455.2933116875157,1.3236247717659306,0
40,582.7586482464645,1.4975920047267721,0
87,1130.4559303454582,0.04640587814376706,1
92,474.9059417935738,0.5248413044049187,0
13,486.36273667822667,1.6686622679624967,0
78,406.7238329697652,1.0897640100858739,0
2,480.93626326914756,0.22601993963931,0
25,500.6196701433164,0.29580694788774425,0
63,531.1286622885067,1.5417779276919852,0
30,484.343263607479,1.0958145362287812,0
62,579.9398110619355,0.7226875447737967,0
76,395.0017963870709,0.41607951023602174,0
75,502.557734182472,0.24222443347673286,0
73,447.8834674256036,0.03273033454897027,0
40,522.9117143097258,0.048586366364934096,0
75,536.1035099653182,0.6451648753735479,0
57,455.4044336703003,0.35065326769425115,0
95,484.57137000218745,0.009770118849474643,0
65,447.6819733170425,1.9339939159115924,0
50,473.4724168400846,2.644647337018685,0
4,541.8522428904816,0.7243264667608674,0
65,535.6821637927483,0.19719209788641728,0
16,529.5423106359356,0.7039685658282144,0
5,568.2589604959483,1.469965874991571,0
46,476.4246483977544,2.275690436108663,0
86,504.4207371742981,0.4502832742531332,0
33,389.91374230175774,1.1012578700374152,0
93,482.9613612731109,0.9400220586836681,0
72,513.7262350658489,2.461308311769299,0
49,521.6008907295825,2.7913242971924466,0
93,471.7995679908579,1.0438080742984888,0
33,454.0156523948233,1.018221318484676,0
15,507.4880156953166,0.05680908074630434,0
45,531.7108090322178,1.1018126374558461,0
28,502.6938825399266,0.033339292257387215,0
66,488.0602027246064,1.3805290030392845,0
38,530.4167596908094,0.3232768676307542,0
80,601.6338205792279,0.8036753312894288,0
57,444.9671092171594,1.0962510955914668,0
56,537.4047139711954,1.7053514242843393,0
94,404.20901404995686,0.13793780989904939,0
88,504.7630841738646,0.3250936883692813,0
87,402.99273214135985,1.2106331911265582,0
13,370.3661353468585,1.5921001192600959,0
